,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AMZN,GOOG,AMZN,GOOG,AMZN,GOOG,AMZN,GOOG,AMZN,GOOG,AMZN,GOOG
Date,,,,,,,,,,,,
2020-09-22,3128.989990234375,1465.4599609375,3128.989990234375,1465.4599609375,3133.989990234375,1469.52001953125,3000.199951171875,1434.530029296875,3033.840087890625,1450.0899658203125,6948800,1583200
2020-09-23,2999.860107421875,1415.2099609375,2999.860107421875,1415.2099609375,3127.0,1460.9599609375,2992.3798828125,1407.699951171875,3120.429931640625,1458.780029296875,5652700,1657400
2020-09-24,3019.7900390625,1428.2900390625,3019.7900390625,1428.2900390625,3069.300048828125,1443.708984375,2965.0,1409.8499755859375,2977.7900390625,1411.030029296875,5529400,1450200
2020-09-25,3095.1298828125,1444.9599609375,3095.1298828125,1444.9599609375,3101.5400390625,1450.0,2999.0,1413.3399658203125,3054.860107421875,1432.6300048828125,4615200,1323000
2020-09-28,3174.050048828125,1464.52001953125,3174.050048828125,1464.52001953125,3175.0400390625,1476.800048828125,3117.169921875,1449.301025390625,3148.85009765625,1474.2099609375,4224200,2007900
2020-09-29,3144.8798828125,1469.3299560546875,3144.8798828125,1469.3299560546875,3188.260009765625,1476.6629638671875,3132.5400390625,1458.8050537109375,3175.389892578125,1470.3900146484375,3495800,978200
2020-09-30,3148.72998046875,1469.5999755859375,3148.72998046875,1469.5999755859375,3212.8798828125,1489.75,3133.989990234375,1459.8800048828125,3141.139892578125,1466.800048828125,4883400,1700600
2020-10-01,3221.260009765625,1490.0899658203125,3221.260009765625,1490.0899658203125,3224.0,1499.0400390625,3172.0,1479.2099609375,3208.0,1484.27001953125,4971900,1779500
2020-10-02,3125.0,1458.4200439453125,3125.0,1458.4200439453125,3195.800048828125,1483.199951171875,3123.0,1450.9200439453125,3153.6298828125,1462.030029296875,5613100,1284100
2020-10-05,3199.199951171875,1486.02001953125,3199.199951171875,1486.02001953125,3202.530029296875,1488.2099609375,3140.85009765625,1464.27001953125,3145.840087890625,1466.2099609375,3775300,1113300
2020-10-06,3099.9599609375,1453.43994140625,3099.9599609375,1453.43994140625,3182.0,1486.760009765625,3090.0,1448.5899658203125,3165.0,1475.5799560546875,5086900,1245400
2020-10-07,3195.68994140625,1460.2900390625,3195.68994140625,1460.2900390625,3200.0,1468.9599609375,3132.389892578125,1436.0,3135.0,1464.2900390625,4309400,1746200
2020-10-08,3190.550048828125,1485.9300537109375,3190.550048828125,1485.9300537109375,3233.2900390625,1490.0,3174.989990234375,1465.0899658203125,3224.989990234375,1465.0899658203125,3174100,1187800
2020-10-09,3286.64990234375,1515.219970703125,3286.64990234375,1515.219970703125,3288.989990234375,1516.52001953125,3197.830078125,1489.449951171875,3210.0,1494.699951171875,4907900,1435300
2020-10-12,3442.929931640625,1569.1500244140625,3442.929931640625,1569.1500244140625,3496.239990234375,1593.8599853515625,3339.550048828125,1532.5699462890625,3349.93994140625,1543.0,8364200,2482600
2020-10-13,3443.6298828125,1571.6800537109375,3443.6298828125,1571.6800537109375,3492.3798828125,1590.0,3424.219970703125,1563.199951171875,3467.989990234375,1583.72998046875,5744700,1601000
2020-10-14,3363.7099609375,1568.0799560546875,3363.7099609375,1568.0799560546875,3464.8798828125,1587.6839599609375,3340.0,1550.530029296875,3447.0,1578.5899658203125,5828900,1931000
2020-10-15,3338.64990234375,1559.1300048828125,3338.64990234375,1559.1300048828125,3355.8798828125,1575.10498046875,3280.0,1545.030029296875,3292.010009765625,1547.1500244140625,5223400,1540000
2020-10-16,3272.7099609375,1573.010009765625,3272.7099609375,1573.010009765625,3399.659912109375,1581.1300048828125,3160.0,1563.0,3363.22998046875,1565.8499755859375,6474400,1434700
2020-10-19,3207.2099609375,1534.6099853515625,3207.2099609375,1534.6099853515625,3329.0,1588.1500244140625,3192.739990234375,1528.0,3299.610107421875,1580.4599609375,5223600,1607100
2020-10-20,3217.010009765625,1555.9300537109375,3217.010009765625,1555.9300537109375,3266.0,1577.5,3192.010009765625,1525.6700439453125,3222.280029296875,1527.050048828125,4509700,2241700
2020-10-21,3184.93994140625,1593.31005859375,3184.93994140625,1593.31005859375,3233.8798828125,1618.72998046875,3160.0,1571.6300048828125,3212.5,1573.3299560546875,4592700,2568300
2020-10-22,3176.39990234375,1615.3299560546875,3176.39990234375,1615.3299560546875,3198.75,1621.989990234375,3121.93994140625,1585.0,3189.8701171875,1593.050048828125,4212000,1433600
2020-10-23,3204.39990234375,1641.0,3204.39990234375,1641.0,3205.330078125,1642.3599853515625,3140.0,1620.510009765625,3191.0,1626.0699462890625,3466700,1375800
2020-10-26,3207.0400390625,1590.449951171875,3207.0400390625,1590.449951171875,3282.97998046875,1638.239990234375,3153.300048828125,1576.5,3198.739990234375,1625.010009765625,5901200,1853300
2020-10-27,3286.330078125,1604.260009765625,3286.330078125,1604.260009765625,3291.659912109375,1606.844970703125,3211.300048828125,1582.780029296875,3224.93994140625,1595.6700439453125,4291000,1229000
2020-10-28,3162.780029296875,1516.6199951171875,3162.780029296875,1516.6199951171875,3264.02001953125,1561.3499755859375,3162.469970703125,1514.6199951171875,3249.300048828125,1559.739990234375,5588300,1834000
2020-10-29,3211.010009765625,1567.239990234375,3211.010009765625,1567.239990234375,3257.25,1593.7099609375,3164.0,1522.239990234375,3201.27001953125,1522.3599853515625,6596500,2003100
2020-10-30,3036.14990234375,1621.010009765625,3036.14990234375,1621.010009765625,3167.0,1687.0,3019.0,1604.4599609375,3157.75,1672.1099853515625,8386400,4329100
2020-11-02,3004.47998046875,1626.030029296875,3004.47998046875,1626.030029296875,3079.7099609375,1660.77001953125,2950.1201171875,1616.030029296875,3061.739990234375,1628.1600341796875,7257400,2535400
2020-11-03,3048.409912109375,1650.2099609375,3048.409912109375,1650.2099609375,3074.89990234375,1661.699951171875,2980.97998046875,1616.6199951171875,3018.530029296875,1631.780029296875,4897900,1661700
2020-11-04,3241.159912109375,1749.1300048828125,3241.159912109375,1749.1300048828125,3244.85009765625,1771.364990234375,3139.72998046875,1706.030029296875,3159.989990234375,1710.280029296875,6839000,3570900
2020-11-05,3322.0,1763.3699951171875,3322.0,1763.3699951171875,3366.800048828125,1793.6400146484375,3288.8798828125,1750.510009765625,3319.969970703125,1781.0,5789300,2065800
2020-11-06,3311.3701171875,1761.75,3311.3701171875,1761.75,3322.0,1772.4300537109375,3232.0,1740.3499755859375,3304.639892578125,1753.949951171875,4647300,1660900
2020-11-09,3143.739990234375,1763.0,3143.739990234375,1763.0,3289.0,1818.06005859375,3112.110107421875,1760.02001953125,3231.030029296875,1790.9000244140625,7190400,2268300
2020-11-10,3035.02001953125,1740.3900146484375,3035.02001953125,1740.3900146484375,3114.0,1763.0,3019.47998046875,1717.300048828125,3095.02001953125,1731.0899658203125,6591000,2636100
2020-11-11,3137.389892578125,1752.7099609375,3137.389892578125,1752.7099609375,3139.14990234375,1764.219970703125,3050.0,1747.364990234375,3061.780029296875,1750.0,4366900,1264000
2020-11-12,3110.280029296875,1749.8399658203125,3110.280029296875,1749.8399658203125,3175.8798828125,1768.27001953125,3086.050048828125,1745.5999755859375,3159.949951171875,1747.6300048828125,4362000,1247500
2020-11-13,3128.81005859375,1777.02001953125,3128.81005859375,1777.02001953125,3141.719970703125,1781.0400390625,3085.389892578125,1744.550048828125,3122.0,1757.6300048828125,3756200,1499900
2020-11-16,3131.06005859375,1781.3800048828125,3131.06005859375,1781.3800048828125,3142.699951171875,1799.0699462890625,3072.68994140625,1767.68994140625,3093.199951171875,1771.699951171875,3808700,1246800
2020-11-17,3135.659912109375,1770.1500244140625,3135.659912109375,1770.1500244140625,3189.25,1785.0,3135.260009765625,1767.0,3183.5400390625,1776.93994140625,3444700,1147100
2020-11-18,3105.4599609375,1746.780029296875,3105.4599609375,1746.780029296875,3140.0,1773.469970703125,3105.10009765625,1746.1400146484375,3134.0,1765.22998046875,2916800,1173500
2020-11-19,3117.02001953125,1763.9200439453125,3117.02001953125,1763.9200439453125,3125.0,1769.5899658203125,3080.919921875,1737.0050048828125,3105.31005859375,1738.3800048828125,3010300,1249900
2020-11-20,3099.39990234375,1742.18994140625,3099.39990234375,1742.18994140625,3132.889892578125,1774.0,3098.050048828125,1741.8599853515625,3117.02001953125,1765.2099609375,3374400,2313500
2020-11-23,3098.389892578125,1734.8599853515625,3098.389892578125,1734.8599853515625,3139.75,1753.9000244140625,3065.4599609375,1717.719970703125,3116.699951171875,1749.5999755859375,4708900,2161600
2020-11-24,3118.06005859375,1768.8800048828125,3118.06005859375,1768.8800048828125,3134.25,1771.5999755859375,3086.260009765625,1727.68994140625,3100.5,1730.5,3602100,1578000
2020-11-25,3185.070068359375,1771.4300537109375,3185.070068359375,1771.4300537109375,3198.0,1778.5400390625,3140.260009765625,1756.5400390625,3141.8701171875,1772.8900146484375,3790400,1045800
2020-11-27,3195.340087890625,1793.18994140625,3195.340087890625,1793.18994140625,3216.18994140625,1804.0,3190.050048828125,1772.43994140625,3211.260009765625,1773.0899658203125,2392900,884900
2020-11-30,3168.0400390625,1760.739990234375,3168.0400390625,1760.739990234375,3228.389892578125,1788.06494140625,3125.550048828125,1755.0,3208.47998046875,1781.1839599609375,4063900,1823800
2020-12-01,3220.080078125,1798.0999755859375,3220.080078125,1798.0999755859375,3248.949951171875,1824.8299560546875,3157.179931640625,1769.3699951171875,3188.5,1774.3699951171875,4544400,1739000
2020-12-02,3203.530029296875,1827.949951171875,3203.530029296875,1827.949951171875,3232.0,1835.6500244140625,3173.260009765625,1789.4730224609375,3221.64990234375,1798.0999755859375,3129300,1222000
2020-12-03,3186.72998046875,1826.77001953125,3186.72998046875,1826.77001953125,3228.639892578125,1847.199951171875,3181.31005859375,1822.6500244140625,3205.4599609375,1824.010009765625,2892000,1227300
2020-12-04,3162.580078125,1827.989990234375,3162.580078125,1827.989990234375,3198.2099609375,1833.1600341796875,3158.760009765625,1816.989990234375,3198.2099609375,1824.52001953125,2913600,1378200
2020-12-07,3158.0,1819.47998046875,3158.0,1819.47998046875,3180.760009765625,1832.3699951171875,3141.68994140625,1805.780029296875,3156.47998046875,1819.0,2751300,1320900
2020-12-08,3177.2900390625,1818.550048828125,3177.2900390625,1818.550048828125,3184.1298828125,1821.9000244140625,3120.02001953125,1796.2049560546875,3158.89990234375,1810.0999755859375,3286300,1096300
2020-12-09,3104.199951171875,1784.1300048828125,3104.199951171875,1784.1300048828125,3174.429931640625,1834.27001953125,3088.0,1767.81005859375,3167.889892578125,1812.010009765625,4100800,1507600
2020-12-10,3101.489990234375,1775.3299560546875,3101.489990234375,1775.3299560546875,3142.10009765625,1781.31005859375,3076.0,1740.3199462890625,3088.989990234375,1769.800048828125,3030200,1362800
2020-12-11,3116.419921875,1781.77001953125,3116.419921875,1781.77001953125,3118.669921875,1784.449951171875,3072.820068359375,1760.0,3096.659912109375,1763.06005859375,3064700,1220700
2020-12-14,3156.969970703125,1760.06005859375,3156.969970703125,1760.06005859375,3190.469970703125,1797.3900146484375,3126.0,1757.2149658203125,3143.0,1775.0,4155800,1600200
